,Latitude,Longitude,District,Mandal,Village,SoilType,pH,EC,OC,P,K,Ca,Mg,S,Zn,B,Fe,Cu,Mn,NDVI,ARVI,EVI,GCI,NDWI,Crop
1296,14.58,79.36,Kadapa,Sambepalli,Gandlapadu (Settipalli),Red,8.52,0.41,0.59,18.13,142.0,2648.0,380.0,25.99,0.75,1.55,25.97,1.93,18.49,0.0744089012517385,0.0462199928341096,-0.6848,0.1529850746268657,-0.07105719237435,Tomato
1297,13.88,78.79,Kadapa,Sambepalli,Guttapalli,Red,6.64,0.07,0.24,50.6,101.0,496.0,166.0,2.73,1.86,0.33,10.28,1.08,11.13,0.1845493562231759,0.0237636480411046,0.4322694144257351,0.824793388429752,-0.2919836161497952,Tomato
1298,13.86,78.78,Kadapa,Sambepalli,Guttapalli,Red,6.9,0.07,0.12,30.35,48.0,736.0,119.0,3.14,1.26,0.41,3.42,0.55,5.45,0.2945174444947893,0.0516217450890817,0.4204398447606727,1.731357552581262,-0.4640020497053548,Tomato
1299,13.86,78.78,Kadapa,Sambepalli,Guttapalli,Red,6.88,0.07,0.12,22.61,51.0,843.0,131.0,2.82,0.43,0.36,4.18,0.57,6.4,0.2945174444947893,0.0516217450890817,0.4204398447606727,1.731357552581262,-0.4640020497053548,Groundnut
1300,13.88,78.79,Kadapa,Sambepalli,Guttapalli,Red,6.95,0.07,0.18,29.52,53.0,874.0,138.0,3.68,0.53,0.49,4.38,0.59,7.23,0.1845493562231759,0.0237636480411046,0.4322694144257351,0.824793388429752,-0.2919836161497952,Tomato
1301,13.88,78.79,Kadapa,Sambepalli,Guttapalli,Red,7.3,0.06,0.19,19.3,99.0,507.0,130.0,1.55,0.68,0.31,9.69,0.67,7.03,0.1845493562231759,0.0237636480411046,0.4322694144257351,0.824793388429752,-0.2919836161497952,Groundnut
1302,13.89,78.79,Kadapa,Sambepalli,Guttapalli,Red,6.85,0.05,0.2,26.94,74.0,735.0,195.0,2.24,0.73,0.3,8.58,0.83,6.08,0.2386193096548274,0.0118487258561921,0.3506579431007866,1.432220039292731,-0.4172867773325701,Groundnut
1303,13.88,78.79,Kadapa,Sambepalli,Guttapalli,Red,7.3,0.07,0.37,20.08,87.0,876.0,224.0,2.52,1.12,0.35,4.74,1.19,6.99,0.1845493562231759,0.0237636480411046,0.4322694144257351,0.824793388429752,-0.2919836161497952,Groundnut
1304,13.88,78.79,Kadapa,Sambepalli,Guttapalli,Red,7.45,0.08,0.46,16.93,131.0,1061.0,262.0,4.1,0.64,0.58,2.67,0.76,5.86,0.1845493562231759,0.0237636480411046,0.4322694144257351,0.824793388429752,-0.2919836161497952,Groundnut
1305,13.89,78.79,Kadapa,Sambepalli,Guttapalli,Red,7.78,0.14,0.59,52.25,142.0,1901.0,337.0,7.48,1.22,0.9,3.3,1.2,10.36,0.2386193096548274,0.0118487258561921,0.3506579431007866,1.432220039292731,-0.4172867773325701,Tomato
1306,13.88,78.79,Kadapa,Sambepalli,Guttapalli,Red,5.85,0.03,0.23,13.07,88.0,418.0,134.0,2.01,0.81,0.34,13.09,0.44,9.51,0.1845493562231759,0.0237636480411046,0.4322694144257351,0.824793388429752,-0.2919836161497952,Groundnut
1307,13.86,78.78,Kadapa,Sambepalli,Guttapalli,Red,5.92,0.02,0.21,8.62,107.0,373.0,111.0,1.47,0.57,0.25,13.16,0.64,10.35,0.2945174444947893,0.0516217450890817,0.4204398447606727,1.731357552581262,-0.4640020497053548,Groundnut
1308,13.88,78.79,Kadapa,Sambepalli,Guttapalli,Red,5.6,0.05,0.22,7.06,81.0,402.0,124.0,6.31,0.74,0.21,14.65,0.67,12.11,0.1845493562231759,0.0237636480411046,0.4322694144257351,0.824793388429752,-0.2919836161497952,Tomato
1309,13.86,78.78,Kadapa,Sambepalli,Guttapalli,Red,8.21,0.09,0.27,11.39,89.0,2751.0,331.0,2.36,0.34,0.42,3.93,1.3,5.08,0.2945174444947893,0.0516217450890817,0.4204398447606727,1.731357552581262,-0.4640020497053548,Tomato
1310,13.87,78.77,Kadapa,Sambepalli,Guttapalli,Red,7.02,0.12,0.76,86.82,261.0,1743.0,580.0,7.42,4.17,1.16,41.0,2.93,22.18,0.21671388101983,-0.0053022269353128,0.3171203537377366,1.2101200686106348,-0.3769703446433342,Tomato
1311,13.88,78.79,Kadapa,Sambepalli,Guttapalli,Red,7.27,0.09,0.35,34.98,128.0,585.0,187.0,4.35,1.82,0.5,4.09,1.08,7.45,0.1845493562231759,0.0237636480411046,0.4322694144257351,0.824793388429752,-0.2919836161497952,Tomato
1312,13.86,78.78,Kadapa,Sambepalli,Guttapalli,Red,7.36,0.05,0.09,21.0,62.0,447.0,159.0,2.07,0.44,0.22,3.73,0.61,6.89,0.2945174444947893,0.0516217450890817,0.4204398447606727,1.731357552581262,-0.4640020497053548,Tomato
1313,13.87,78.77,Kadapa,Sambepalli,Guttapalli,Red,5.95,0.02,0.15,7.83,69.0,368.0,107.0,1.24,0.41,0.13,10.72,0.57,12.33,0.21671388101983,-0.0053022269353128,0.3171203537377366,1.2101200686106348,-0.3769703446433342,Tomato
1314,13.89,78.79,Kadapa,Sambepalli,Guttapalli,Red,6.71,0.05,0.32,23.13,104.0,1533.0,366.0,3.41,0.66,0.45,6.93,1.05,13.46,0.2386193096548274,0.0118487258561921,0.3506579431007866,1.432220039292731,-0.4172867773325701,Tomato
1315,13.88,78.79,Kadapa,Sambepalli,Guttapalli,Red,5.66,0.03,0.28,12.46,116.0,364.0,119.0,2.64,0.78,0.33,18.25,0.61,13.39,0.1845493562231759,0.0237636480411046,0.4322694144257351,0.824793388429752,-0.2919836161497952,Tomato
1316,13.86,78.78,Kadapa,Sambepalli,Guttapalli,Red,8.11,0.1,0.32,17.84,126.0,1026.0,261.0,3.64,1.95,0.52,2.93,1.48,6.65,0.2945174444947893,0.0516217450890817,0.4204398447606727,1.731357552581262,-0.4640020497053548,Tomato
1317,14.52,79.24,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Black,8.75,0.2,0.59,22.26,188.0,1859.0,839.0,8.4,1.03,1.41,6.57,1.01,1.55,0.6075866579463701,0.4318181818181818,2.5606394707828004,2.330623306233062,-0.5381727158948686,Mango
1318,14.54,79.26,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,6.16,0.11,0.21,16.07,69.0,502.0,118.0,6.35,0.54,0.11,11.67,0.53,14.94,0.2757562472599737,0.1631205673758865,15.120192307692308,0.6609589041095891,-0.2483912483912484,Groundnut
1319,14.54,79.26,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,5.62,0.07,0.16,10.81,56.0,318.0,98.0,4.21,0.39,0.39,13.77,0.58,12.16,0.2757562472599737,0.1631205673758865,15.120192307692308,0.6609589041095891,-0.2483912483912484,Groundnut
1320,14.54,79.26,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,5.53,0.06,0.17,11.67,57.0,303.0,94.0,4.73,0.4,0.21,14.13,0.58,12.49,0.2757562472599737,0.1631205673758865,15.120192307692308,0.6609589041095891,-0.2483912483912484,Groundnut
1321,14.54,79.26,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,6.25,0.08,0.2,3.3,66.0,812.0,136.0,4.15,0.26,0.47,7.78,0.65,16.4,0.2757562472599737,0.1631205673758865,15.120192307692308,0.6609589041095891,-0.2483912483912484,Groundnut
1322,14.54,79.26,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,7.65,0.09,0.23,3.48,53.0,801.0,236.0,1.3,0.22,0.29,4.68,0.76,8.84,0.2757562472599737,0.1631205673758865,15.120192307692308,0.6609589041095891,-0.2483912483912484,Groundnut
1323,14.54,79.25,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,6.71,0.11,0.38,54.87,145.0,509.0,239.0,5.76,1.63,0.98,10.14,2.98,10.04,0.3486766398158803,0.2615786040443574,-1.321412996075011,0.581646423751687,-0.2253005750130684,Tomato
1324,14.54,79.26,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,6.23,0.09,0.24,12.63,64.0,320.0,93.0,3.77,0.71,0.32,7.8,0.58,16.75,0.2757562472599737,0.1631205673758865,15.120192307692308,0.6609589041095891,-0.2483912483912484,Groundnut
1325,14.52,79.23,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,8.43,0.15,0.25,49.6,62.0,564.0,366.0,5.04,0.31,0.59,3.49,0.69,3.16,0.4532871972318339,0.2741194486983154,1.8284739454094288,1.486842105263158,-0.4264150943396226,Groundnut
1326,14.52,79.24,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Black,8.32,0.09,0.52,1.83,103.0,1893.0,473.0,3.45,0.12,0.64,2.18,0.93,2.47,0.6075866579463701,0.4318181818181818,2.5606394707828004,2.330623306233062,-0.5381727158948686,Groundnut
1327,14.54,79.25,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,8.07,0.08,0.19,15.37,99.0,596.0,242.0,2.72,0.55,0.78,3.58,0.86,4.73,0.3486766398158803,0.2615786040443574,-1.321412996075011,0.581646423751687,-0.2253005750130684,Groundnut
1328,14.53,79.24,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,8.2,0.1,0.16,18.12,59.0,1009.0,241.0,3.42,0.31,0.35,4.75,0.64,5.33,0.4963222416812609,0.358322177599286,-9.867688022284122,1.195272353545735,-0.3740752653586362,Groundnut
1329,14.54,79.25,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,5.44,0.15,0.16,15.37,98.0,309.0,117.0,5.9,0.87,0.32,15.13,0.64,10.1,0.3486766398158803,0.2615786040443574,-1.321412996075011,0.581646423751687,-0.2253005750130684,Groundnut
1330,14.52,79.26,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,7.95,0.09,0.26,5.28,59.0,983.0,243.0,2.09,0.19,0.45,2.97,0.63,5.54,0.5389090909090909,0.3696246582152622,3.283119184758529,1.6989795918367347,-0.4593103448275862,Groundnut
1331,14.52,79.28,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,7.11,0.05,0.2,16.27,57.0,485.0,102.0,2.11,0.38,0.27,7.66,0.42,3.14,0.6298680399098809,0.4669756662804171,3.95993524888709,2.3941018766756037,-0.5448444173276388,Groundnut
1332,14.52,79.28,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,7.53,0.08,0.23,1.3,67.0,275.0,160.0,2.65,0.18,0.6,3.15,0.52,6.84,0.6298680399098809,0.4669756662804171,3.95993524888709,2.3941018766756037,-0.5448444173276388,Groundnut
1333,14.54,79.25,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,7.03,0.06,0.22,7.89,50.0,283.0,125.0,2.04,0.4,0.45,5.04,0.68,10.68,0.3486766398158803,0.2615786040443574,-1.321412996075011,0.581646423751687,-0.2253005750130684,Groundnut
1334,14.54,79.24,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,7.68,0.19,0.26,29.66,241.0,873.0,183.0,8.19,0.73,0.55,4.09,0.77,6.54,0.611542730299667,0.4666666666666667,500.9090909090909,1.8752475247524751,-0.4839039345937659,Groundnut
1335,14.54,79.25,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,6.7,0.05,0.14,17.22,61.0,508.0,175.0,2.23,0.42,0.22,9.84,0.66,7.07,0.3486766398158803,0.2615786040443574,-1.321412996075011,0.581646423751687,-0.2253005750130684,Groundnut
1336,14.52,79.27,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,8.76,0.14,0.16,16.2,84.0,512.0,130.0,5.22,0.76,0.55,2.5,0.39,3.33,0.5733855185909981,0.4180847514180847,8.443804034582133,1.907775768535262,-0.4881999074502545,Groundnut
1337,14.54,79.25,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,6.12,0.15,0.26,30.15,110.0,276.0,100.0,10.97,1.56,0.33,16.9,0.56,18.87,0.3486766398158803,0.2615786040443574,-1.321412996075011,0.581646423751687,-0.2253005750130684,Groundnut
1338,14.54,79.26,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,7.77,0.6,0.59,27.4,165.0,2002.0,352.0,17.55,0.61,1.13,3.05,0.72,15.12,0.2757562472599737,0.1631205673758865,15.120192307692308,0.6609589041095891,-0.2483912483912484,Groundnut
1339,14.52,79.24,Kadapa,Sambepalli,Kattaguttapalli (Devpatla),Red,7.97,0.09,0.36,14.9,86.0,700.0,188.0,2.46,0.4,0.48,2.04,0.33,4.26,0.6075866579463701,0.4318181818181818,2.5606394707828004,2.330623306233062,-0.5381727158948686,Groundnut
1340,14.47,79.24,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,7.98,0.11,0.48,10.99,149.0,894.0,420.0,5.74,0.67,0.88,5.28,1.02,43.48,-0.2143569292123629,-0.007027697395618,0.2682805091090591,-0.5445086705202312,0.3741064336775218,Groundnut
1341,14.34,79.24,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,7.58,0.08,0.21,37.41,57.0,710.0,284.0,3.45,0.44,0.29,9.16,0.98,8.83,0.0831127580730545,-0.0808112324492979,0.1379977146875274,0.5690184049079754,-0.2214925373134328,Groundnut
1342,14.34,79.24,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,8.17,0.06,0.23,10.66,36.0,739.0,310.0,2.08,1.21,0.5,4.47,0.96,10.26,0.0831127580730545,-0.0808112324492979,0.1379977146875274,0.5690184049079754,-0.2214925373134328,Mango
1343,14.34,79.23,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,8.15,0.11,0.49,11.42,114.0,1526.0,459.0,5.21,0.7,0.75,5.22,0.96,10.86,0.1866295264623955,0.0561616161616161,0.7097457627118644,0.3523809523809524,-0.1497975708502024,Groundnut
1344,14.34,79.24,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,7.02,0.09,0.43,20.78,101.0,806.0,241.0,3.87,1.69,0.58,7.38,1.4,17.56,0.0831127580730545,-0.0808112324492979,0.1379977146875274,0.5690184049079754,-0.2214925373134328,Tomato
1345,14.48,79.25,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,6.81,0.05,0.2,16.31,109.0,378.0,149.0,3.14,0.63,0.32,10.17,0.75,8.01,-0.2041884816753926,-0.011433597185576,0.2787307032590052,-0.5214105793450882,0.3526405451448041,Tomato
1346,14.47,79.25,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,6.42,0.18,0.2,10.84,219.0,265.0,81.0,6.09,1.08,0.44,8.34,0.55,13.0,-0.1810344827586207,-0.002286236854138,0.2524797114517583,-0.5039164490861618,0.3368237347294939,Cowpea
1347,14.34,79.23,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,5.62,0.04,0.2,31.07,37.0,277.0,92.0,3.18,0.85,0.38,14.9,1.08,14.78,0.1866295264623955,0.0561616161616161,0.7097457627118644,0.3523809523809524,-0.1497975708502024,Groundnut
1348,14.34,79.23,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,8.1,0.06,0.19,15.0,30.0,450.0,151.0,2.69,0.63,0.32,3.47,0.49,10.7,0.1866295264623955,0.0561616161616161,0.7097457627118644,0.3523809523809524,-0.1497975708502024,Groundnut
1349,14.47,79.24,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,5.16,0.04,0.26,32.1,48.0,320.0,81.0,3.18,0.97,0.57,22.13,1.08,20.37,-0.2143569292123629,-0.007027697395618,0.2682805091090591,-0.5445086705202312,0.3741064336775218,Cowpea
1350,14.45,79.24,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,5.45,0.06,0.21,28.57,81.0,238.0,74.0,5.27,1.16,0.28,19.91,0.88,15.17,-0.1715145436308927,0.0118443316412859,0.2187260168841135,-0.5053892215568863,0.3381410256410256,Groundnut
1351,14.45,79.24,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,5.6,0.03,0.23,14.4,32.0,351.0,87.0,2.24,0.86,0.3,16.01,0.87,14.58,-0.1715145436308927,0.0118443316412859,0.2187260168841135,-0.5053892215568863,0.3381410256410256,Groundnut
1352,14.46,79.24,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,8.15,0.08,0.24,5.54,52.0,1878.0,220.0,3.86,0.28,0.53,6.08,1.24,7.24,-0.17610710607621,0.0125378296584522,0.218614165175147,-0.4968553459119497,0.3305439330543933,Cowpea
1353,14.47,79.24,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,6.53,0.05,0.17,13.97,43.0,664.0,170.0,2.98,0.64,0.24,13.48,1.04,13.51,-0.2143569292123629,-0.007027697395618,0.2682805091090591,-0.5445086705202312,0.3741064336775218,Cowpea
1354,14.46,79.24,Kadapa,Sambepalli,Motukuvandlapalli (Devpatla),Red,6.4,0.05,0.27,22.03,89.0,363.0,136.0,2.64,1.06,0.29,9.98,1.08,15.26,-0.17610710607621,0.0125378296584522,0.218614165175147,-0.4968553459119497,0.3305439330543933,Groundnut
1355,14.17,79.35,Kadapa,Veeraballi,Matli,Red,8.65,0.62,0.55,12.27,51.0,873.0,522.0,25.9,0.68,1.61,9.37,1.15,2.58,0.4138915318744053,0.2279492401691994,1.3333333333333333,1.4849498327759196,-0.4261036468330134,Horsegram
1356,14.17,79.37,Kadapa,Veeraballi,Matli,Red,8.66,0.59,0.55,11.9,48.0,874.0,525.0,27.63,0.95,1.68,9.18,1.22,2.39,0.3003533568904594,0.1541473834104663,1.6108654453569171,0.7116279069767442,-0.2624356775300172,Horsegram
1357,14.17,79.36,Kadapa,Veeraballi,Matli,Red,8.36,0.21,0.7,18.77,184.0,2052.0,636.0,9.73,0.81,1.48,7.92,1.14,6.55,0.4009928295642581,0.2062854010597478,1.0852366024779818,1.3872180451127818,-0.4095449500554939,Horsegram
1358,14.17,79.34,Kadapa,Veeraballi,Matli,Red,9.27,1.08,0.39,10.76,144.0,1673.0,466.0,140.14,3.08,1.53,23.48,1.71,15.6,-0.000837287189506,0.0055463117027176,0.0061387354205033,-0.0255851932498638,0.0129583677970774,Groundnut
1359,14.17,79.34,Kadapa,Veeraballi,Matli,Red,8.18,0.36,0.64,33.29,122.0,1499.0,660.0,31.1,0.35,1.06,9.07,1.59,5.89,-0.000837287189506,0.0055463117027176,0.0061387354205033,-0.0255851932498638,0.0129583677970774,Groundnut
1360,14.15,79.35,Kadapa,Veeraballi,Matli,Red,7.95,0.75,0.68,15.75,111.0,2134.0,478.0,39.18,0.49,0.84,10.75,2.12,8.36,0.4765522661776264,0.2907348242811501,1.6980955937266615,1.5805860805860807,-0.4414322250639386,Horsegram
1361,14.18,79.35,Kadapa,Veeraballi,Matli,Red,8.65,0.29,0.69,13.38,142.0,1850.0,415.0,8.36,0.56,1.35,11.22,1.53,5.27,0.2565823438306659,0.0870185449358059,0.6878892733564014,0.9440894568690096,-0.3206728160607704,Groundnut
1362,14.18,79.36,Kadapa,Veeraballi,Matli,Red,7.5,0.08,0.21,9.8,59.0,313.0,207.0,2.31,0.38,0.37,4.19,0.88,7.78,0.0668583752695902,0.0154235145385587,1.4426059979317476,0.1557632398753894,-0.0722543352601156,Horsegram
1363,14.18,79.36,Kadapa,Veeraballi,Matli,Red,8.4,0.48,0.79,14.64,93.0,1828.0,474.0,31.91,4.02,1.21,22.71,2.61,3.09,0.0668583752695902,0.0154235145385587,1.4426059979317476,0.1557632398753894,-0.0722543352601156,Mango
1364,14.18,79.36,Kadapa,Veeraballi,Matli,Red,8.55,0.28,0.95,31.41,111.0,1944.0,469.0,9.55,1.05,1.79,25.42,3.2,3.51,0.0668583752695902,0.0154235145385587,1.4426059979317476,0.1557632398753894,-0.0722543352601156,Horsegram
1365,14.18,79.35,Kadapa,Veeraballi,Matli,Red,9.38,0.44,0.48,10.13,144.0,1654.0,395.0,14.29,0.92,1.68,9.7,1.41,3.52,0.2565823438306659,0.0870185449358059,0.6878892733564014,0.9440894568690096,-0.3206728160607704,Mango
1366,14.15,79.35,Kadapa,Veeraballi,Matli,Red,9.38,0.05,0.26,15.43,61.0,686.0,388.0,1.84,0.27,0.22,13.56,1.11,10.66,0.4765522661776264,0.2907348242811501,1.6980955937266615,1.5805860805860807,-0.4414322250639386,Horsegram
1367,14.17,79.38,Kadapa,Veeraballi,Matli,Red,6.38,1.79,0.38,41.6,74.0,888.0,328.0,103.1,0.51,1.75,1.3,0.57,2.07,0.7020527859237536,0.5468331846565566,3.50820633059789,2.7348777348777347,-0.5776026094047295,Groundnut
1368,14.15,79.35,Kadapa,Veeraballi,Matli,Red,8.5,0.42,0.35,85.06,97.0,915.0,376.0,22.06,2.28,0.8,4.25,1.08,8.18,0.4765522661776264,0.2907348242811501,1.6980955937266615,1.5805860805860807,-0.4414322250639386,Mango
1369,14.1,79.36,Kadapa,Veeraballi,Matli,Red,7.98,0.26,0.72,23.21,147.0,1795.0,349.0,8.37,0.58,1.57,10.02,1.94,5.05,0.329837441006817,0.1261538461538461,0.6957964601769911,1.3656716417910446,-0.4057649667405765,Mango
1370,14.09,79.35,Kadapa,Veeraballi,Matli,Red,8.12,0.07,0.23,21.33,93.0,744.0,365.0,1.4,0.43,0.52,2.45,0.91,6.14,0.5582406959884002,0.3918829008649367,3.8245033112582782,1.6211382113821138,-0.447687471935339,Horsegram
1371,14.09,79.35,Kadapa,Veeraballi,Matli,Red,8.2,0.17,0.69,20.01,197.0,1455.0,843.0,6.21,1.13,1.38,5.01,0.86,5.85,0.5582406959884002,0.3918829008649367,3.8245033112582782,1.6211382113821138,-0.447687471935339,Horsegram
1372,14.09,79.35,Kadapa,Veeraballi,Matli,Red,8.42,0.15,0.34,4.25,92.0,2356.0,553.0,4.0,0.15,0.62,2.84,0.55,6.24,0.5582406959884002,0.3918829008649367,3.8245033112582782,1.6211382113821138,-0.447687471935339,Groundnut
1373,14.09,79.36,Kadapa,Veeraballi,Matli,Red,8.25,0.2,0.6,40.25,76.0,1409.0,631.0,10.97,0.67,1.1,10.96,2.0,3.68,0.1611219830397912,0.01906941266209,0.4398148148148148,0.63003663003663,-0.2395543175487465,Groundnut
1374,14.11,79.36,Kadapa,Veeraballi,Matli,Red,8.47,0.18,0.45,21.63,90.0,1059.0,210.0,6.06,0.49,0.78,2.15,0.57,4.42,0.0676156583629893,-0.0304818092428711,0.2235294117647059,0.3071895424836601,-0.1331444759206798,Groundnut
1375,14.1,79.35,Kadapa,Veeraballi,Matli,Red,8.76,1.16,0.74,33.76,171.0,1692.0,440.0,60.29,3.27,2.08,27.11,1.71,5.66,0.2210970464135021,0.0899679566181907,1.0434090003982477,0.7205707491082045,-0.2648601398601398,Horsegram
1376,14.1,79.35,Kadapa,Veeraballi,Matli,Red,8.55,0.39,0.74,10.37,175.0,2088.0,466.0,13.17,0.79,1.33,13.75,1.45,5.19,0.2210970464135021,0.0899679566181907,1.0434090003982477,0.7205707491082045,-0.2648601398601398,Groundnut
1377,14.09,79.36,Kadapa,Veeraballi,Matli,Red,8.51,0.93,0.91,14.97,151.0,1861.0,439.0,38.17,0.66,1.51,7.16,1.24,1.82,0.1611219830397912,0.01906941266209,0.4398148148148148,0.63003663003663,-0.2395543175487465,Mango
1378,14.15,79.38,Kadapa,Veeraballi,Matli,Red,8.91,1.09,0.37,14.69,61.0,1347.0,273.0,110.05,1.36,1.41,8.41,1.26,3.38,0.5582070299903257,0.3909757723938653,3.668927511657482,1.7706422018348622,-0.4695863746958637,Horsegram
1379,14.15,79.41,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,7.12,0.08,0.35,3.8,140.0,549.0,147.0,3.86,0.72,0.39,6.55,0.99,18.78,0.3232856066314996,0.1700554528650646,1.6176470588235294,0.8140495867768596,-0.28928046989721,Groundnut
1380,14.15,79.39,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,7.01,0.09,0.36,4.83,124.0,510.0,130.0,4.12,0.75,0.38,6.38,1.02,22.79,0.1908177905308465,0.169774288518155,-0.4490714687675858,0.2425149700598803,-0.1081441922563418,Mango
1381,14.15,79.4,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,7.72,0.07,0.29,13.08,103.0,697.0,243.0,2.82,1.16,0.43,4.81,1.24,16.14,0.3592004703115814,0.2152627789776817,3.495423340961098,0.7812018489984591,-0.2808864265927978,Horsegram
1382,14.15,79.37,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,7.7,0.08,0.33,13.75,104.0,715.0,250.0,3.09,1.2,0.49,4.59,1.33,17.76,0.3751152073732718,0.2403361344537815,13.843537414965986,0.7470725995316159,-0.2719522591645353,Horsegram
1383,14.17,79.37,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,7.61,0.07,0.27,13.48,99.0,693.0,248.0,2.53,1.14,0.54,4.54,1.25,15.18,0.3003533568904594,0.1541473834104663,1.6108654453569171,0.7116279069767442,-0.2624356775300172,Mango
1384,14.14,79.37,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,8.61,0.12,0.25,4.62,94.0,1385.0,214.0,5.1,0.39,0.8,1.86,0.47,5.24,0.0227992400253324,0.0064391500321957,-0.391943385955362,0.0759493670886075,-0.0365853658536585,Groundnut
1385,14.16,79.37,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,5.78,0.04,0.32,5.78,100.0,455.0,125.0,3.28,0.9,0.31,18.77,2.02,30.61,0.4675100632547441,0.2860447185813415,1.8236877523553163,1.663883089770355,-0.4541310541310541,Groundnut
1386,14.16,79.39,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,5.8,0.04,0.32,5.79,101.0,487.0,134.0,3.11,0.88,0.23,17.64,1.93,29.9,0.208955223880597,0.0853108452637772,1.1067193675889329,0.5910714285714285,-0.228118538938663,Groundnut
1387,14.18,79.38,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,6.41,0.05,0.21,2.7,90.0,436.0,105.0,3.29,0.49,0.32,7.96,1.21,18.05,0.3402298850574712,0.2237998647734956,-6.737481031866465,0.7666666666666666,-0.2771084337349397,Groundnut
1388,14.15,79.39,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,6.42,0.04,0.19,2.74,96.0,477.0,109.0,2.73,0.46,0.28,7.76,1.11,17.81,0.1908177905308465,0.169774288518155,-0.4490714687675858,0.2425149700598803,-0.1081441922563418,Groundnut
1389,14.15,79.39,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,7.82,0.18,0.48,28.42,144.0,962.0,286.0,8.96,1.91,0.89,4.8,1.25,35.32,0.1908177905308465,0.169774288518155,-0.4490714687675858,0.2425149700598803,-0.1081441922563418,Horsegram
1390,14.18,79.37,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,7.82,0.21,0.56,30.7,141.0,1081.0,308.0,10.97,2.08,1.1,5.27,1.31,23.5,0.4997064004697592,0.3231380337636544,2.3131285675455286,1.7432867883995704,-0.4657101865136298,Mango
1391,14.18,79.38,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,7.95,0.28,0.69,53.13,121.0,1436.0,370.0,15.9,2.29,1.3,5.91,1.37,18.62,0.3402298850574712,0.2237998647734956,-6.737481031866465,0.7666666666666666,-0.2771084337349397,Groundnut
1392,14.17,79.37,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,8.5,0.12,0.32,6.4,110.0,1621.0,240.0,4.03,0.41,0.93,2.08,0.53,7.61,0.3003533568904594,0.1541473834104663,1.6108654453569171,0.7116279069767442,-0.2624356775300172,Horsegram
1393,14.17,79.38,Kadapa,Veeraballi,Tatiguntapalli (Matli),Red,8.4,0.11,0.27,5.77,113.0,1569.0,231.0,3.38,0.43,0.91,2.14,0.8,7.66,0.7020527859237536,0.5468331846565566,3.50820633059789,2.7348777348777347,-0.5776026094047295,Groundnut
